,student_id,student_name,States,Test_center,MATH,SCIENCE,PHYSICS,CHEMISTRY,BIOLOGY,TOTAL,PERCENTAGE
8962,18963,Ninad Seth,Uttar Pradesh,Delhi,31,41,43,61,37,213,42.6
8963,18964,Karam Gupta,Uttarakhand,Delhi,52,69,47,39,66,273,54.6
8964,18965,Khushi Divedi,Punjab,Agra,81,52,61,61,97,352,70.4
8965,18966,Rakhi Divedi,West Bengal,kolkata,46,32,52,57,71,258,51.6
8966,18967,Shantanu Devi,Odisha,Hyderabad,75,38,74,42,53,282,56.4
8967,18968,Ananya Kumari,Maharashtra,Mumbai,89,91,50,76,35,341,68.2
8968,18969,Varun Mishra,Arunachal Pradesh,Aasam,88,83,60,51,74,356,71.2
8969,18970,Silam Yadav,Kerala,Chennai,91,99,94,58,40,382,76.4
8970,18971,Gouri Maurrya,Telangana,Aasam,67,70,70,89,56,352,70.4
8971,18972,Dharam Vishwakarma,Mizoram,Aasam,59,77,61,49,39,285,57.0
8972,18973,Rohit Phatak,Goa,Banglore,44,77,45,82,48,296,59.2
8973,18974,Anmol Maurrya,Mizoram,Aasam,100,75,93,42,79,389,77.8
8974,18975,Nitya Rai,Mizoram,Aasam,30,83,76,80,99,368,73.6
8975,18976,Ambika Divedi,Himachal Pradesh,kolkata,71,83,45,55,82,336,67.2
8976,18977,Divya Kumar,Uttar Pradesh,Delhi,34,77,100,95,50,356,71.2
8977,18978,Nagaraju Maurrya,Punjab,Agra,82,96,93,36,100,407,81.4
8978,18979,Sita Tiwari,Sikkim,Aasam,55,69,69,100,88,381,76.2
8979,18980,Par Triphati,Mizoram,Aasam,71,43,96,62,37,309,61.8
8980,18981,Reena Mishra,Tamil Nadu,Chennai,41,58,62,32,56,249,49.8
8981,18982,Prathamesh Yadav,Nagaland,Aasam,32,51,55,37,56,231,46.2
8982,18983,Neha Mishra,West Bengal,kolkata,41,31,66,77,85,300,60.0
8983,18984,Gouri Triphati,Maharashtra,Mumbai,89,71,82,46,93,381,76.2
8984,18985,Raghav Mishra,Chhattisgarh,Hyderabad,79,76,38,69,52,314,62.8
8985,18986,Gur Phatak,Nagaland,Aasam,69,52,32,100,69,322,64.4
8986,18987,Dul Mishra,Gujarat,Agra,100,57,71,81,55,364,72.8
8987,18988,Sachin Thakur,Himachal Pradesh,kolkata,46,53,50,62,44,255,51.0
8988,18989,Pragya Rajput,Maharashtra,Mumbai,87,40,58,83,68,336,67.2
8989,18990,Aman Triphati,West Bengal,kolkata,45,47,68,48,36,244,48.8
8990,18991,Bal Divedi,Tamil Nadu,Chennai,67,59,74,67,48,315,63.0
8991,18992,Ram Vishwakarma,Telangana,Aasam,55,38,69,66,93,321,64.2
8992,18993,Rohit Vishwakarma,West Bengal,kolkata,59,86,64,49,52,310,62.0
8993,18994,Harsh Triphati,Haryana,Delhi,37,45,98,95,99,374,74.8
8994,18995,Roshni Triphati,Meghalaya,Aasam,52,99,85,81,38,355,71.0
8995,18996,Tejas Yadav,Andhra Pradesh,Hyderabad,69,87,96,100,67,419,83.8
8996,18997,Shubham Singh,Bihar,kolkata,38,63,46,99,34,280,56.0
8997,18998,Nivedita Rao,Chhattisgarh,Hyderabad,97,75,94,45,57,368,73.6
8998,18999,Sanket Yadav,Telangana,Aasam,76,89,71,66,91,393,78.6
8999,19000,Nagaraju Rai,West Bengal,kolkata,34,64,84,78,63,323,64.6
9000,19001,Shubham Divedi,Manipur,Aasam,73,61,93,99,32,358,71.6
9001,19002,Akshath Mishra,Arunachal Pradesh,Aasam,43,94,55,96,95,383,76.6
9002,19003,Riya Triphati,Gujarat,Agra,74,91,53,47,95,360,72.0
9003,19004,Aaroohi Pratap,Punjab,Agra,35,81,86,95,78,375,75.0
9004,19005,Maan Pandit,Manipur,Aasam,57,47,65,35,69,273,54.6
9005,19006,Bal Gupta,Gujarat,Agra,87,48,39,67,70,311,62.2
9006,19007,Dev Rajput,Mizoram,Aasam,63,38,89,93,76,359,71.8
9007,19008,Roshan Triphati,Karnataka,Banglore,40,72,86,80,62,340,68.0
9008,19009,Ganesh Sonkar,Bihar,kolkata,76,86,92,44,37,335,67.0
9009,19010,Gagan Devi,Nagaland,Aasam,61,71,98,70,51,351,70.2
9010,19011,Murat Maurrya,Mizoram,Aasam,85,56,43,97,47,328,65.6
9011,19012,Anushka Vishwakarma,Telangana,Aasam,90,34,93,41,36,294,58.8
9012,19013,Dharam Srivastav,Odisha,Hyderabad,58,77,51,43,42,271,54.2
9013,19014,Rohit Gupta,Uttarakhand,Delhi,60,50,70,49,68,297,59.4
9014,19015,Dharam Srivastav,Gujarat,Agra,85,36,69,62,93,345,69.0
9015,19016,Yash Triphati,West Bengal,kolkata,37,44,33,77,33,224,44.8
9016,19017,Rudra Singh,Uttarakhand,Delhi,45,34,89,46,40,254,50.8
9017,19018,Shivani Devi,Nagaland,Aasam,89,37,30,31,39,226,45.2
9018,19019,Ronak Maurya,Mizoram,Aasam,76,71,34,38,82,301,60.2
9019,19020,Riya Kumari,Uttarakhand,Delhi,35,86,60,97,72,350,70.0
9020,19021,Mihir Seth,Rajasthan,Delhi,40,38,48,91,55,272,54.4
9021,19022,Soham Rai,Himachal Pradesh,kolkata,51,80,35,96,41,303,60.6
9022,19023,Priya Thakur,Tripura,Aasam,69,89,48,94,47,347,69.4
9023,19024,Prathamesh Kumar,Haryana,Delhi,59,90,54,89,61,353,70.6
9024,19025,Shila Rai,Mizoram,Aasam,43,77,91,58,91,360,72.0
9025,19026,Abhimanyu Srivastav,Jharkhand,kolkata,42,84,62,73,47,308,61.6
9026,19027,Vivek Maurya,Tamil Nadu,Chennai,78,60,91,75,93,397,79.4
9027,19028,Gayatri Tiwari,West Bengal,kolkata,89,92,67,80,51,379,75.8
9028,19029,Roshni Yadav,Rajasthan,Delhi,89,90,93,80,46,398,79.6
9029,19030,Mony Phatak,Rajasthan,Delhi,91,33,61,35,77,297,59.4
9030,19031,Puspha Triphati,Sikkim,Aasam,42,60,68,45,90,305,61.0
9031,19032,Simran Phatak,Maharashtra,Mumbai,90,50,30,59,76,305,61.0
9032,19033,Kush Pandey,Rajasthan,Delhi,59,59,83,61,100,362,72.4
9033,19034,Bavya Seth,Andhra Pradesh,Hyderabad,73,84,31,32,87,307,61.4
9034,19035,Harsh Mishra,Andhra Pradesh,Hyderabad,92,89,56,56,33,326,65.2
9035,19036,Himanshu Triphati,Rajasthan,Delhi,41,43,83,52,93,312,62.4
9036,19037,Abhishek Tiwari,Mizoram,Aasam,49,92,43,59,71,314,62.8
9037,19038,Krishan Phatak,Gujarat,Agra,93,45,50,30,87,305,61.0
9038,19039,Priyanshee Vishwakarma,Uttarakhand,Delhi,66,33,59,53,85,296,59.2
9039,19040,Ganesh Divedi,Chhattisgarh,Hyderabad,33,69,85,38,72,297,59.4
9040,19041,Reena Seth,Nagaland,Aasam,35,80,36,42,53,246,49.2
9041,19042,Shantanu Pandey,West Bengal,kolkata,95,31,92,56,37,311,62.2
9042,19043,Riya Pratap,Karnataka,Banglore,78,33,63,45,91,310,62.0
9043,19044,Gagan Rajput,West Bengal,kolkata,74,42,45,50,79,290,58.0
9044,19045,Darshan Pratap,Mizoram,Aasam,73,60,89,56,40,318,63.6
9045,19046,Anamika Singh,Telangana,Aasam,48,41,93,45,91,318,63.6
9046,19047,Roshni Srivastav,Himachal Pradesh,kolkata,83,32,45,75,85,320,64.0
9047,19048,Kush Yadav,Meghalaya,Aasam,71,71,68,75,84,369,73.8
9048,19049,Prajwal Phatak,Telangana,Aasam,82,74,39,72,51,318,63.6
9049,19050,Soham Rao,Punjab,Agra,36,74,71,90,97,368,73.6
9050,19051,Radha Mishra,Andhra Pradesh,Hyderabad,81,61,63,30,42,277,55.4
9051,19052,Rudra Rao,Nagaland,Aasam,48,100,46,86,85,365,73.0
9052,19053,Rahul Srivastav,Arunachal Pradesh,Aasam,86,71,92,56,58,363,72.6
9053,19054,Shila Thakur,Telangana,Aasam,84,72,93,64,74,387,77.4
9054,19055,Rudra Kumari,Arunachal Pradesh,Aasam,53,47,56,62,79,297,59.4
9055,19056,Yashi Pratap,Mizoram,Aasam,53,93,98,87,95,426,85.2
9056,19057,Sandesh Yadav,Meghalaya,Aasam,76,76,91,97,92,432,86.4
9057,19058,Udaya Pandey,Jharkhand,kolkata,62,42,92,80,85,361,72.2
9058,19059,Rounak Pandey,Mizoram,Aasam,56,44,54,77,64,295,59.0
9059,19060,Rudra Singh,Bihar,kolkata,71,38,38,68,43,258,51.6
9060,19061,Riya Triphati,Tamil Nadu,Chennai,67,61,88,57,49,322,64.4
9061,19062,Ram Yadav,Madhya Pradesh,Mumbai,46,92,43,43,67,291,58.2
9062,19063,Saritha Maurya,Tripura,Aasam,93,31,52,50,89,315,63.0
9063,19064,Shivam Triphati,Rajasthan,Delhi,57,79,53,46,89,324,64.8
9064,19065,Shila Tiwari,Meghalaya,Aasam,45,41,80,68,35,269,53.8
9065,19066,Rohit Devi,Andhra Pradesh,Hyderabad,63,82,72,72,82,371,74.2
9066,19067,Dipendra Seth,Nagaland,Aasam,36,100,98,97,54,385,77.0
9067,19068,Sanoj Gupta,Telangana,Aasam,44,30,87,81,100,342,68.4
9068,19069,Har Gupta,Haryana,Delhi,33,74,82,73,94,356,71.2
9069,19070,Naveen Devi,Chhattisgarh,Hyderabad,91,90,30,92,85,388,77.6
9070,19071,Pallawi Tiwari,Nagaland,Aasam,64,74,75,49,51,313,62.6
9071,19072,Rohan Tiwari,Madhya Pradesh,Mumbai,63,74,66,53,30,286,57.2
9072,19073,Karam Seth,Manipur,Aasam,88,50,32,99,39,308,61.6
9073,19074,Neha Yadav,Uttar Pradesh,Delhi,99,54,53,71,78,355,71.0
9074,19075,Rahul Tiwari,Himachal Pradesh,kolkata,69,44,62,91,53,319,63.8
9075,19076,Shila Tiwari,Madhya Pradesh,Mumbai,97,39,33,64,71,304,60.8
9076,19077,Dharmesh Singh,Punjab,Agra,85,68,60,42,60,315,63.0
9077,19078,Paridhi Phatak,Uttarakhand,Delhi,55,62,97,61,73,348,69.6
9078,19079,Manish Maurya,Madhya Pradesh,Mumbai,38,48,78,30,52,246,49.2
9079,19080,Aishwarya Maurrya,Tamil Nadu,Chennai,98,68,85,97,46,394,78.8
9080,19081,Puneeth Kumari,Jharkhand,kolkata,44,55,75,94,52,320,64.0
9081,19082,Siddhesh Pandey,West Bengal,kolkata,33,72,72,69,40,286,57.2
9082,19083,Ayush Rajput,Bihar,kolkata,36,58,67,49,98,308,61.6
9083,19084,Kishan Pratap,Goa,Banglore,90,48,71,72,31,312,62.4
9084,19085,Sarthak Phatak,Madhya Pradesh,Mumbai,31,92,59,99,87,368,73.6
9085,19086,Dev Devi,Telangana,Aasam,51,79,48,48,59,285,57.0
9086,19087,Akshath Divedi,Karnataka,Banglore,44,81,90,45,90,350,70.0
9087,19088,Karam Rai,Jharkhand,kolkata,83,30,45,94,96,348,69.6
9088,19089,Ravindra Rajput,Meghalaya,Aasam,88,99,96,70,49,402,80.4
9089,19090,Maan Maurrya,Jharkhand,kolkata,61,31,87,60,53,292,58.4
9090,19091,Abhinav Gupta,Nagaland,Aasam,47,39,85,68,58,297,59.4
9091,19092,Vinay Srivastav,Arunachal Pradesh,Aasam,85,81,66,100,79,411,82.2
9092,19093,Gagan Maurrya,Tamil Nadu,Chennai,57,97,52,92,39,337,67.4
9093,19094,Gayatri Devi,Haryana,Delhi,73,62,96,74,98,403,80.6
9094,19095,Ravindra Sonkar,Tamil Nadu,Chennai,42,52,91,91,81,357,71.4
9095,19096,Nav Thakur,Telangana,Aasam,38,34,70,74,51,267,53.4
9096,19097,Kirti Pandey,West Bengal,kolkata,42,61,36,83,42,264,52.8
9097,19098,Ashok Pratap,Manipur,Aasam,36,74,84,97,79,370,74.0
9098,19099,Aakash Yadav,Tamil Nadu,Chennai,31,56,55,99,37,278,55.6
9099,19100,Shalani Srivastav,Gujarat,Agra,92,95,98,47,49,381,76.2
9100,19101,Mohit Divedi,Meghalaya,Aasam,94,91,59,89,55,388,77.6
9101,19102,Vandana Divedi,Chhattisgarh,Hyderabad,49,56,33,52,97,287,57.4
9102,19103,Ranjit Devi,Uttarakhand,Delhi,79,94,71,43,81,368,73.6
9103,19104,Atharva Rao,Telangana,Aasam,71,80,53,66,69,339,67.8
9104,19105,Bavya Yadav,Kerala,Chennai,84,51,59,94,49,337,67.4
9105,19106,Onkar Kumari,Sikkim,Aasam,93,45,57,98,45,338,67.6
9106,19107,Sanket Pandey,Arunachal Pradesh,Aasam,86,63,46,96,44,335,67.0
9107,19108,Ridhima Kumar,West Bengal,kolkata,43,95,47,79,99,363,72.6
9108,19109,Ridhima Pandey,Goa,Banglore,65,51,75,78,57,326,65.2
9109,19110,Har Triphati,Haryana,Delhi,91,31,37,62,93,314,62.8
9110,19111,Rahul Pandit,Maharashtra,Mumbai,54,36,61,63,50,264,52.8
9111,19112,Dipendra Srivastav,Uttarakhand,Delhi,47,85,44,94,30,300,60.0
9112,19113,Gagan Mishra,Telangana,Aasam,76,62,43,91,52,324,64.8
9113,19114,Vandana Seth,Maharashtra,Mumbai,97,32,46,61,52,288,57.6
9114,19115,Ananya Pandit,Haryana,Delhi,90,47,51,87,76,351,70.2
9115,19116,Varun Srivastav,Nagaland,Aasam,64,94,68,35,86,347,69.4
9116,19117,Dharmesh Singh,Manipur,Aasam,37,77,62,92,36,304,60.8
9117,19118,Abhimanyu Srivastav,Manipur,Aasam,64,47,78,46,34,269,53.8
9118,19119,Anushka Pandey,Andhra Pradesh,Hyderabad,82,91,82,91,49,395,79.0
9119,19120,Rahul Tiwari,Telangana,Aasam,69,59,81,66,77,352,70.4
9120,19121,Mihir Rajput,Uttar Pradesh,Delhi,83,54,87,100,54,378,75.6
9121,19122,Kamini Rao,Himachal Pradesh,kolkata,87,81,75,60,51,354,70.8
9122,19123,Gur Maurrya,Uttar Pradesh,Delhi,88,90,62,64,65,369,73.8
9123,19124,Saritha Vishwakarma,Punjab,Agra,71,42,35,95,43,286,57.2
9124,19125,Rupesh Kumar,Uttar Pradesh,Delhi,56,88,95,79,45,363,72.6
9125,19126,Shankar Tiwari,Sikkim,Aasam,97,39,33,43,68,280,56.0
9126,19127,Anupriya Rai,Chhattisgarh,Hyderabad,87,86,30,44,62,309,61.8
9127,19128,Namrata Seth,Telangana,Aasam,31,30,81,49,38,229,45.8
9128,19129,Priyanshee Kumar,Kerala,Chennai,38,47,66,97,34,282,56.4
9129,19130,Udaya Pandit,Karnataka,Banglore,64,80,47,32,72,295,59.0
9130,19131,Sanjana Tiwari,Madhya Pradesh,Mumbai,33,87,78,48,63,309,61.8
9131,19132,Vaibhav Tiwari,Himachal Pradesh,kolkata,92,55,52,92,34,325,65.0
9132,19133,Paridhi Sonkar,Kerala,Chennai,35,34,49,68,85,271,54.2
9133,19134,Neha Phatak,Uttar Pradesh,Delhi,92,36,100,91,43,362,72.4
9134,19135,Kamini Rajput,Meghalaya,Aasam,64,81,36,53,45,279,55.8
9135,19136,Monika Triphati,Himachal Pradesh,kolkata,93,95,53,87,62,390,78.0
9136,19137,Vinay Devi,Telangana,Aasam,55,99,43,68,67,332,66.4
9137,19138,Vivek Divedi,Karnataka,Banglore,96,90,90,43,86,405,81.0
9138,19139,Priyanshi Mishra,Himachal Pradesh,kolkata,53,52,75,53,64,297,59.4
9139,19140,Anjali Kumar,Maharashtra,Mumbai,67,61,79,59,79,345,69.0
9140,19141,Dal Gupta,Chhattisgarh,Hyderabad,53,63,71,46,48,281,56.2
9141,19142,Tushar Singh,Arunachal Pradesh,Aasam,50,68,70,35,98,321,64.2
9142,19143,Gouri Divedi,Kerala,Chennai,89,46,38,83,71,327,65.4
9143,19144,Simran Tiwari,Haryana,Delhi,87,71,49,98,53,358,71.6
9144,19145,Diljeet Kumar,Sikkim,Aasam,86,90,90,81,43,390,78.0
9145,19146,Prathamesh Triphati,Jharkhand,kolkata,42,49,87,56,80,314,62.8
9146,19147,Seeta Gupta,Madhya Pradesh,Mumbai,50,39,60,88,82,319,63.8
9147,19148,Janhavi Seth,Tamil Nadu,Chennai,47,31,98,32,64,272,54.4
9148,19149,Roshan Tiwari,Maharashtra,Mumbai,82,79,34,85,90,370,74.0
9149,19150,Rahul Gupta,Madhya Pradesh,Mumbai,53,32,69,42,83,279,55.8
9150,19151,Parul Sonkar,Gujarat,Agra,71,41,54,65,42,273,54.6
9151,19152,Dil Kumari,Tripura,Aasam,91,60,55,41,77,324,64.8
9152,19153,Yash Divedi,Rajasthan,Delhi,33,85,40,98,47,303,60.6
9153,19154,Simran Pandey,Karnataka,Banglore,42,66,98,82,71,359,71.8
9154,19155,Karam Phatak,Himachal Pradesh,kolkata,33,47,37,84,89,290,58.0
9155,19156,Himanshu Phatak,Bihar,kolkata,66,70,69,70,81,356,71.2
9156,19157,Mohit Triphati,Sikkim,Aasam,97,56,73,82,51,359,71.8
9157,19158,Deepa Triphati,Chhattisgarh,Hyderabad,47,59,84,46,93,329,65.8
9158,19159,Suyash Sonkar,Karnataka,Banglore,83,39,93,84,42,341,68.2
9159,19160,Karam Rajput,Jharkhand,kolkata,85,77,49,54,36,301,60.2
9160,19161,Rahul Rao,Rajasthan,Delhi,44,86,98,78,93,399,79.8
9161,19162,Mahendra Seth,Punjab,Agra,84,65,72,66,31,318,63.6
9162,19163,Abhi Sonkar,Sikkim,Aasam,34,96,92,84,86,392,78.4
9163,19164,Deva Divedi,Meghalaya,Aasam,82,41,66,80,75,344,68.8
9164,19165,Joohi Pandey,Odisha,Hyderabad,84,65,71,52,44,316,63.2
9165,19166,Sachin Triphati,Meghalaya,Aasam,80,40,39,70,84,313,62.6
9166,19167,Rahul Mishra,Madhya Pradesh,Mumbai,48,68,36,67,44,263,52.6
9167,19168,Harsh Triphati,Bihar,kolkata,52,41,65,59,97,314,62.8
9168,19169,Ishan Rajput,Punjab,Agra,76,34,60,62,80,312,62.4
9169,19170,Pragya Rai,Himachal Pradesh,kolkata,96,38,87,49,58,328,65.6
9170,19171,Dharam Kumari,Arunachal Pradesh,Aasam,58,87,71,50,59,325,65.0
9171,19172,Gaurav Divedi,Manipur,Aasam,99,84,36,65,43,327,65.4
9172,19173,Anurag Vishwakarma,Bihar,kolkata,96,47,76,57,92,368,73.6
9173,19174,Mony Phatak,Andhra Pradesh,Hyderabad,98,59,60,62,80,359,71.8
9174,19175,Raju Pratap,Chhattisgarh,Hyderabad,50,46,67,83,77,323,64.6
9175,19176,Seeta Rai,Bihar,kolkata,47,87,84,51,43,312,62.4
9176,19177,Sachin Maurrya,Uttar Pradesh,Delhi,94,44,73,76,52,339,67.8
9177,19178,Priti Kumari,Meghalaya,Aasam,94,49,42,48,76,309,61.8
9178,19179,Tripti Pratap,Telangana,Aasam,78,86,71,97,74,406,81.2
9179,19180,Om Rajput,Madhya Pradesh,Mumbai,43,35,47,92,46,263,52.6
9180,19181,Nagaraju Sonkar,Meghalaya,Aasam,93,72,45,48,55,313,62.6
9181,19182,Vinay Vishwakarma,Tripura,Aasam,90,73,73,45,75,356,71.2
9182,19183,Aarav Rao,Odisha,Hyderabad,35,58,91,78,69,331,66.2
9183,19184,Bal Kumari,Uttar Pradesh,Delhi,69,76,33,49,38,265,53.0
9184,19185,Samraat Rai,Haryana,Delhi,74,70,32,52,62,290,58.0
9185,19186,Devesh Pandit,Tripura,Aasam,78,71,33,82,76,340,68.0
9186,19187,Ishan Singh,Bihar,kolkata,38,48,82,61,52,281,56.2
9187,19188,Sanjana Triphati,Andhra Pradesh,Hyderabad,30,76,68,83,51,308,61.6
9188,19189,Shantanu Phatak,Sikkim,Aasam,54,62,63,31,63,273,54.6
9189,19190,Par Thakur,Uttarakhand,Delhi,47,37,75,57,72,288,57.6
9190,19191,Gagan Yadav,Sikkim,Aasam,82,62,70,91,41,346,69.2
9191,19192,Sanket Rai,Meghalaya,Aasam,84,48,52,75,39,298,59.6
9192,19193,Aaroohi Gupta,Maharashtra,Mumbai,62,60,61,94,58,335,67.0
9193,19194,Senthil Yadav,Maharashtra,Mumbai,57,97,36,79,70,339,67.8
9194,19195,Ninad Singh,Rajasthan,Delhi,45,40,98,76,79,338,67.6
9195,19196,Dul Rai,West Bengal,kolkata,40,76,73,35,58,282,56.4
9196,19197,Rohit Vishwakarma,Maharashtra,Mumbai,60,74,67,50,82,333,66.6
9197,19198,Nikita Seth,Gujarat,Agra,73,34,89,75,51,322,64.4
9198,19199,Pranjal Seth,Bihar,kolkata,87,82,33,34,67,303,60.6
9199,19200,Annu Rao,Andhra Pradesh,Hyderabad,48,95,58,39,78,318,63.6
9200,19201,Jooli Sonkar,Punjab,Agra,51,71,48,72,36,278,55.6
9201,19202,Jyoti Sonkar,Tamil Nadu,Chennai,95,33,81,85,38,332,66.4
9202,19203,Har Thakur,Jharkhand,kolkata,68,59,82,79,77,365,73.0
9203,19204,Pradhi Yadav,Madhya Pradesh,Mumbai,78,94,34,69,48,323,64.6
9204,19205,Chaitanya Triphati,Tamil Nadu,Chennai,78,78,85,52,30,323,64.6
9205,19206,Anshika Sonkar,Arunachal Pradesh,Aasam,30,86,43,51,43,253,50.6
9206,19207,Gur Gupta,Karnataka,Banglore,44,51,73,59,31,258,51.6
9207,19208,Devang Kumari,Karnataka,Banglore,40,86,64,30,91,311,62.2
9208,19209,Tripti Seth,Kerala,Chennai,57,89,87,99,100,432,86.4
9209,19210,Ankit Sonkar,Arunachal Pradesh,Aasam,48,55,52,46,35,236,47.2
9210,19211,Sanjana Tiwari,Chhattisgarh,Hyderabad,73,95,49,86,62,365,73.0
9211,19212,Rahul Pandit,Arunachal Pradesh,Aasam,34,70,97,93,50,344,68.8
9212,19213,Mony Rao,Haryana,Delhi,50,49,59,85,59,302,60.4
9213,19214,Akshath Rajput,Goa,Banglore,63,98,67,54,69,351,70.2
9214,19215,Janhavi Seth,Bihar,kolkata,75,41,63,88,51,318,63.6
9215,19216,Yash Singh,Jharkhand,kolkata,44,68,62,48,96,318,63.6
9216,19217,Atharva Tiwari,Haryana,Delhi,57,54,62,97,70,340,68.0
9217,19218,Nitya Gupta,Jharkhand,kolkata,71,66,100,95,93,425,85.0
9218,19219,Sukhan Rai,Maharashtra,Mumbai,52,51,75,90,65,333,66.6
9219,19220,Shantanu Gupta,Mizoram,Aasam,51,60,36,39,70,256,51.2
9220,19221,Silam Srivastav,Telangana,Aasam,98,86,33,79,94,390,78.0
9221,19222,Dipendra Tiwari,Kerala,Chennai,47,62,80,57,81,327,65.4
9222,19223,Pragya Yadav,West Bengal,kolkata,34,84,38,76,31,263,52.6
9223,19224,Chaitanya Divedi,Jharkhand,kolkata,79,63,67,89,72,370,74.0
9224,19225,Karan Gupta,Mizoram,Aasam,30,97,51,46,45,269,53.8
9225,19226,Simran Rai,Uttar Pradesh,Delhi,45,99,76,95,67,382,76.4
9226,19227,Param Triphati,Chhattisgarh,Hyderabad,36,98,74,35,79,322,64.4
9227,19228,Namrata Rai,Meghalaya,Aasam,100,98,54,56,75,383,76.6
9228,19229,Aadesh Phatak,Bihar,kolkata,71,75,38,70,38,292,58.4
9229,19230,Siwangi Divedi,Chhattisgarh,Hyderabad,94,66,56,36,78,330,66.0
9230,19231,Ram Srivastav,Gujarat,Agra,89,51,97,74,43,354,70.8
9231,19232,Abhishek Rajput,Rajasthan,Delhi,58,58,95,65,45,321,64.2
9232,19233,Sanoj Seth,Rajasthan,Delhi,43,68,57,50,59,277,55.4
9233,19234,Abhi Divedi,Jharkhand,kolkata,73,88,82,31,45,319,63.8
9234,19235,Man Kumar,Odisha,Hyderabad,78,71,41,100,58,348,69.6
9235,19236,Raju Divedi,Punjab,Agra,91,62,57,66,48,324,64.8
9236,19237,Diljeet Maurrya,Uttar Pradesh,Delhi,53,74,40,45,86,298,59.6
9237,19238,Tushar Sonkar,Uttar Pradesh,Delhi,75,90,55,66,86,372,74.4
9238,19239,Rakhi Singh,Telangana,Aasam,41,30,83,91,81,326,65.2
9239,19240,Vedang Maurya,Tripura,Aasam,88,34,34,39,64,259,51.8
9240,19241,Radha Yadav,Rajasthan,Delhi,37,33,92,35,74,271,54.2
9241,19242,Nitya Tiwari,Manipur,Aasam,45,95,34,34,62,270,54.0
9242,19243,Ganesh Pandit,Andhra Pradesh,Hyderabad,72,80,88,31,53,324,64.8
9243,19244,Namrata Kumari,Arunachal Pradesh,Aasam,36,35,36,75,86,268,53.6
9244,19245,Rakhi Yadav,Punjab,Agra,73,76,77,83,70,379,75.8
9245,19246,Soham Srivastav,Karnataka,Banglore,66,34,100,81,86,367,73.4
9246,19247,Shradha Thakur,Manipur,Aasam,73,40,96,39,76,324,64.8
9247,19248,Anmol Rai,Manipur,Aasam,93,30,55,82,35,295,59.0
9248,19249,Priya Thakur,Manipur,Aasam,51,77,93,37,62,320,64.0
9249,19250,Shivani Gupta,Sikkim,Aasam,68,80,82,54,56,340,68.0
9250,19251,Monika Divedi,Meghalaya,Aasam,62,51,57,69,39,278,55.6
9251,19252,Joohi Vishwakarma,Punjab,Agra,95,41,93,75,97,401,80.2
9252,19253,Adarsh Pandey,Uttar Pradesh,Delhi,94,95,83,80,72,424,84.8
9253,19254,Prajwal Mishra,Arunachal Pradesh,Aasam,92,64,41,97,79,373,74.6
9254,19255,Shantanu Vishwakarma,Rajasthan,Delhi,95,71,91,62,37,356,71.2
9255,19256,Ram Srivastav,Uttarakhand,Delhi,83,93,31,38,92,337,67.4
9256,19257,Guru Vishwakarma,Sikkim,Aasam,100,86,62,68,52,368,73.6
9257,19258,Deepa Rai,Mizoram,Aasam,43,93,94,80,70,380,76.0
9258,19259,Ninad Kumari,Chhattisgarh,Hyderabad,49,53,71,97,55,325,65.0
9259,19260,Diljeet Pratap,Tamil Nadu,Chennai,86,46,86,61,49,328,65.6
9260,19261,Yogesh Singh,Gujarat,Agra,83,32,100,52,33,300,60.0
9261,19262,Pinky Divedi,Madhya Pradesh,Mumbai,54,39,31,33,83,240,48.0
9262,19263,Dal Maurya,Sikkim,Aasam,79,47,89,64,62,341,68.2
9263,19264,Sarthak Kumari,Maharashtra,Mumbai,98,39,62,90,88,377,75.4
9264,19265,Abhishek Vishwakarma,Tamil Nadu,Chennai,42,72,76,74,31,295,59.0
9265,19266,Tejas Thakur,Bihar,kolkata,53,33,58,75,43,262,52.4
9266,19267,Mony Seth,Arunachal Pradesh,Aasam,66,82,61,55,92,356,71.2
9267,19268,Karam Mishra,Kerala,Chennai,91,51,53,32,98,325,65.0
9268,19269,Mihir Triphati,Uttar Pradesh,Delhi,86,95,63,54,67,365,73.0
9269,19270,Raghav Gupta,Tripura,Aasam,97,33,69,74,58,331,66.2
9270,19271,Shivam Maurya,Sikkim,Aasam,51,88,54,34,84,311,62.2
9271,19272,Ankit Divedi,Goa,Banglore,41,63,56,42,45,247,49.4
9272,19273,Karan Triphati,Telangana,Aasam,51,61,37,77,82,308,61.6
9273,19274,Naveen Pandit,Mizoram,Aasam,52,44,71,33,99,299,59.8
9274,19275,Tushar Mishra,Uttar Pradesh,Delhi,33,44,36,75,69,257,51.4
9275,19276,Nitya Pratap,Sikkim,Aasam,81,100,68,48,81,378,75.6
9276,19277,Bala Divedi,Uttarakhand,Delhi,89,97,34,59,42,321,64.2
9277,19278,Sukhan Gupta,Himachal Pradesh,kolkata,96,88,48,47,82,361,72.2
9278,19279,Sandesh Sonkar,Sikkim,Aasam,100,97,40,95,42,374,74.8
9279,19280,Abhimanyu Rajput,Himachal Pradesh,kolkata,79,91,54,33,68,325,65.0
9280,19281,Karan Pandey,Jharkhand,kolkata,70,76,49,47,34,276,55.2
9281,19282,Puneeth Rai,Karnataka,Banglore,43,61,87,92,44,327,65.4
9282,19283,Karam Maurrya,Uttarakhand,Delhi,35,67,51,30,36,219,43.8
